customer_id,tenure_months,monthly_spend,support_tickets,contract_type,churn
839,45,86.17,4,Monthly,0
840,44,89.77,2,Monthly,1
841,5,81.56,2,Monthly,1
842,6,70.32,1,Monthly,0
843,26,102.59,0,Monthly,1
844,54,83.14,3,Monthly,0
845,4,76.69,2,Annual,0
846,19,79.83,2,Annual,1
847,20,79.4,2,Annual,0
848,33,76.48,2,Monthly,0
849,20,88.92,0,Monthly,0
850,49,61.28,0,Annual,0
851,12,62.74,1,Monthly,0
852,47,91.19,1,Monthly,0
853,1,77.1,5,Monthly,1
854,26,99.43,0,Monthly,0
855,14,88.18,3,Monthly,1
856,38,68.95,2,Monthly,0
857,37,91.5,2,Annual,0
858,11,103.94,0,Monthly,0
859,36,88.94,2,Monthly,0
860,13,93.31,3,Annual,0
861,43,76.56,2,Monthly,0
862,3,99.86,1,Annual,0
863,33,68.39,2,Monthly,0
864,6,86.77,7,Annual,1
865,50,131.39,0,Annual,0
866,56,90.78,6,Monthly,0
867,10,71.59,4,Annual,1
868,5,71.53,1,Annual,0
869,23,78.57,0,Monthly,0
870,10,97.02,2,Annual,0
871,44,82.92,1,Monthly,0
872,2,67.03,0,Monthly,0
873,13,66.99,1,Annual,1
874,40,83.04,6,Annual,0
875,2,80.85,1,Monthly,0
876,20,89.1,1,Monthly,0
877,1,98.35,3,Monthly,0
878,37,134.55,3,Monthly,0
879,9,50.76,0,Monthly,1
880,17,93.74,1,Monthly,0
881,9,81.97,0,Annual,0
882,11,43.11,0,Monthly,0
883,15,104.99,3,Monthly,0
884,24,88.42,3,Monthly,0
885,38,96.0,1,Annual,0
886,55,46.01,1,Monthly,0
887,35,75.59,3,Monthly,1
888,30,58.42,3,Monthly,0
889,31,123.26,2,Annual,0
890,49,102.89,3,Monthly,0
891,5,66.38,1,Annual,0
892,44,49.27,2,Monthly,0
893,50,83.88,4,Monthly,0
894,14,101.85,0,Annual,0
895,53,45.3,2,Monthly,0
896,56,61.36,2,Monthly,1
897,11,57.89,4,Monthly,1
898,9,97.34,2,Annual,0
899,34,72.6,4,Monthly,0
900,12,73.44,2,Annual,0
901,35,83.49,1,Annual,0
902,35,62.43,1,Annual,0
903,1,51.13,0,Monthly,0
904,40,107.39,1,Annual,0
905,22,109.25,4,Monthly,0
906,29,83.59,2,Monthly,0
907,8,85.04,0,Monthly,0
908,11,105.22,2,Monthly,0
909,41,83.13,3,Annual,0
910,37,71.62,2,Monthly,0
911,14,80.79,1,Monthly,0
912,30,107.86,3,Annual,0
913,35,81.07,3,Annual,1
914,21,66.61,3,Monthly,1
915,37,82.94,1,Annual,0
916,5,93.12,2,Annual,1
917,19,90.73,1,Annual,0
918,59,91.06,0,Monthly,0
919,14,63.47,0,Monthly,0
920,26,95.4,3,Monthly,0
921,4,80.57,4,Annual,1
922,25,65.76,4,Annual,0
923,45,95.24,2,Annual,0
924,42,70.93,1,Monthly,0
925,25,48.51,2,Monthly,0
926,18,59.99,2,Monthly,0
927,40,76.37,0,Annual,0
928,8,91.57,3,Annual,1
929,39,62.72,1,Monthly,0
930,40,75.19,1,Monthly,0
931,14,55.67,1,Annual,0
932,32,99.64,2,Monthly,0
933,51,114.35,2,Annual,0
934,38,112.19,2,Annual,0
935,33,99.3,2,Monthly,1
936,23,97.25,1,Annual,1
937,15,38.56,3,Monthly,0
938,33,83.54,2,Annual,0
939,25,70.08,0,Monthly,0
940,17,97.61,0,Monthly,0
941,33,29.25,3,Annual,1
942,47,83.86,1,Monthly,0
943,55,75.71,2,Annual,0
944,2,102.37,2,Monthly,0
945,14,110.96,1,Annual,0
946,53,61.42,3,Annual,0
947,40,62.33,1,Monthly,0
948,40,84.61,2,Monthly,0
949,51,114.68,5,Monthly,0
950,39,81.2,3,Annual,0
951,51,54.42,4,Annual,0
952,6,67.88,4,Monthly,1
953,6,84.05,1,Annual,0
954,3,84.8,0,Monthly,0
955,7,65.92,2,Monthly,0
956,51,67.48,2,Monthly,0
957,8,60.37,0,Monthly,0
958,42,102.82,3,Monthly,0
959,52,63.3,2,Monthly,0
960,15,70.7,2,Annual,1
961,47,70.13,2,Monthly,0
962,29,47.88,2,Monthly,0
963,33,62.73,1,Annual,0
964,52,104.56,2,Monthly,0
965,30,55.81,1,Monthly,0
966,39,60.73,1,Annual,0
967,27,53.35,0,Monthly,0
968,36,78.19,5,Annual,1
969,29,117.71,2,Monthly,0
970,38,77.35,4,Annual,0
971,57,81.34,1,Monthly,0
972,33,64.09,2,Monthly,0
973,37,78.77,3,Annual,0
974,27,104.58,2,Monthly,1
975,55,82.86,1,Monthly,0
976,33,122.64,4,Annual,1
977,4,105.19,1,Monthly,0
978,22,78.27,1,Monthly,0
979,2,77.88,3,Annual,0
980,10,112.62,1,Monthly,0
981,5,82.75,2,Monthly,0
982,59,108.18,2,Monthly,0
983,10,120.06,0,Monthly,0
984,33,75.92,4,Monthly,0
985,54,87.04,1,Annual,0
986,38,99.6,1,Annual,0
987,13,95.35,1,Annual,0
988,31,95.21,2,Annual,1
989,47,53.33,3,Monthly,0
990,36,63.03,1,Monthly,0
991,45,70.09,1,Monthly,0
992,24,104.29,1,Annual,1
993,52,55.29,1,Monthly,0
994,56,110.46,1,Monthly,0
995,15,95.6,6,Annual,0
996,29,103.08,1,Annual,0
997,8,61.41,4,Annual,1
998,5,81.45,3,Monthly,0
999,29,85.98,3,Monthly,1
1000,47,85.1,2,Annual,0
1001,4,85.91,1,Monthly,0
1002,12,74.47,1,Annual,0
1003,45,82.7,2,Annual,0
1004,2,100.67,3,Monthly,0
1005,27,56.67,0,Monthly,1
1006,31,110.94,0,Monthly,0
1007,51,99.64,3,Monthly,0
1008,51,60.7,3,Monthly,0
1009,36,87.68,1,Annual,1
1010,36,98.03,2,Monthly,0
1011,26,55.29,2,Monthly,0
1012,43,80.84,3,Monthly,0
1013,27,78.43,0,Monthly,0
1014,5,67.09,1,Annual,1
1015,20,81.85,2,Annual,0
1016,11,67.99,3,Annual,0
1017,10,107.49,2,Monthly,0
1018,40,67.47,4,Monthly,0
1019,38,95.84,1,Monthly,0
1020,6,46.89,1,Monthly,0
1021,8,76.76,1,Monthly,0
1022,23,80.25,3,Monthly,0
1023,47,76.11,2,Monthly,1
1024,26,72.07,5,Monthly,0
1025,46,66.65,3,Monthly,0
1026,43,95.09,1,Annual,0
1027,12,99.99,4,Monthly,0
1028,26,78.36,1,Monthly,1
1029,13,58.07,1,Annual,0
1030,40,115.88,1,Annual,0
1031,18,62.4,0,Monthly,0
1032,25,50.81,1,Monthly,0
1033,33,39.75,3,Annual,0
1034,47,81.99,6,Annual,0
1035,40,75.65,4,Annual,0
1036,43,100.62,4,Monthly,0
1037,12,92.22,2,Monthly,0
1038,44,85.8,2,Monthly,0
1039,36,74.57,1,Monthly,1
1040,48,102.2,2,Monthly,0
1041,4,117.35,1,Annual,0
1042,5,100.18,3,Annual,0
1043,56,70.73,2,Annual,0
1044,37,95.63,2,Annual,0
1045,8,71.96,4,Annual,1
1046,42,57.9,3,Monthly,0
1047,49,62.02,1,Annual,1
1048,28,72.84,2,Monthly,0
1049,31,82.08,3,Monthly,0
1050,58,121.21,5,Monthly,0
1051,9,62.37,2,Monthly,0
1052,54,106.47,1,Monthly,1
1053,51,73.65,1,Monthly,0
1054,29,39.67,2,Monthly,0
1055,14,69.89,0,Monthly,0
1056,40,103.53,2,Monthly,0
1057,41,86.89,3,Monthly,0
1058,22,88.09,1,Monthly,0
1059,11,106.57,1,Monthly,0
1060,23,59.27,0,Annual,0
1061,1,58.96,0,Annual,0
1062,46,34.73,2,Monthly,0
1063,37,97.54,2,Monthly,0
1064,21,91.25,0,Annual,0
1065,26,94.48,2,Annual,0
1066,46,56.34,5,Monthly,0
1067,36,47.92,3,Monthly,0
1068,54,53.61,3,Monthly,1
1069,23,61.55,5,Annual,1
1070,57,111.08,2,Monthly,0
1071,1,100.0,5,Monthly,1
1072,54,70.84,1,Monthly,1
1073,55,85.99,2,Monthly,0
1074,51,66.43,3,Annual,0
1075,40,87.29,0,Annual,0
1076,15,57.24,2,Annual,0
1077,21,95.01,2,Monthly,0
1078,47,63.01,3,Monthly,0
1079,9,96.12,4,Annual,1
1080,53,71.45,5,Monthly,1
1081,9,64.2,2,Monthly,0
1082,10,112.26,1,Monthly,0
1083,52,83.54,3,Annual,0
1084,57,73.56,3,Monthly,0
1085,53,95.16,3,Annual,0
1086,26,53.2,4,Monthly,0
1087,41,102.14,2,Monthly,0
1088,35,77.21,2,Annual,1
1089,52,92.02,0,Annual,1
1090,25,49.04,2,Monthly,1
1091,26,72.35,1,Annual,0
1092,11,80.09,3,Monthly,0
1093,38,100.61,2,Annual,1
1094,2,93.61,3,Annual,1
1095,7,72.15,4,Annual,1
1096,18,86.36,1,Monthly,0
1097,27,105.13,2,Monthly,0
1098,34,76.0,2,Monthly,0
1099,27,73.82,1,Annual,0
1100,17,42.21,3,Monthly,0
1101,43,74.42,3,Annual,1
1102,59,45.21,2,Annual,0
1103,44,77.71,1,Monthly,0
1104,59,99.76,3,Annual,0
1105,51,37.61,4,Monthly,0
1106,54,104.68,2,Annual,1
1107,24,73.4,3,Annual,0
1108,25,79.46,0,Monthly,0
1109,7,69.95,2,Monthly,0
1110,52,45.74,2,Annual,0
1111,6,64.34,2,Annual,0
1112,53,121.95,1,Annual,0
1113,24,58.08,1,Monthly,1
1114,33,48.23,3,Monthly,0
1115,49,82.83,2,Monthly,1
1116,29,78.28,1,Monthly,1
1117,43,73.53,1,Annual,1
1118,22,80.29,0,Monthly,0
1119,26,92.88,1,Annual,1
1120,28,68.26,3,Monthly,0
1121,50,83.89,2,Annual,0
1122,21,100.48,0,Monthly,0
1123,49,60.09,1,Monthly,0
1124,7,33.56,3,Monthly,0
1125,17,93.42,1,Monthly,0
1126,20,130.06,4,Annual,0
1127,41,79.85,2,Annual,0
1128,49,84.04,3,Monthly,0
1129,20,74.08,1,Monthly,1
1130,54,111.76,2,Monthly,1
1131,22,78.44,2,Annual,0
1132,28,76.27,0,Annual,0
1133,40,98.22,4,Monthly,0
1134,49,70.31,3,Annual,0
1135,7,54.31,3,Monthly,0
1136,1,97.65,1,Annual,0
1137,32,68.17,2,Monthly,0
1138,13,60.49,3,Annual,0
1139,30,122.0,3,Monthly,0
1140,23,76.43,2,Monthly,0
1141,51,89.88,2,Monthly,0
1142,59,80.59,1,Annual,1
1143,56,62.27,3,Annual,0
1144,19,93.79,2,Annual,0
1145,32,86.29,2,Annual,0
1146,30,66.81,3,Annual,0
1147,29,88.66,1,Monthly,0
1148,49,69.71,3,Monthly,0
1149,45,57.91,0,Monthly,0
1150,29,55.89,3,Monthly,1
1151,30,85.4,3,Monthly,0
1152,16,72.35,3,Annual,1
1153,40,110.03,3,Monthly,0
1154,19,79.14,3,Monthly,0
1155,18,64.3,2,Annual,0
1156,1,83.16,0,Annual,0
1157,14,54.11,4,Monthly,0
1158,51,78.32,2,Monthly,0
1159,47,86.38,3,Monthly,1
1160,50,83.91,2,Monthly,1
1161,2,106.06,0,Annual,0
1162,54,131.95,3,Annual,0
1163,28,93.43,2,Monthly,0
1164,49,103.58,2,Monthly,0
1165,50,130.87,1,Annual,1
1166,30,59.88,2,Annual,0
1167,38,82.61,4,Annual,0
1168,51,70.44,2,Annual,0
1169,4,96.85,0,Monthly,1
1170,1,85.43,1,Monthly,0
1171,8,63.63,1,Monthly,1
1172,29,80.22,2,Monthly,1
1173,55,100.94,2,Monthly,0
1174,39,53.93,4,Monthly,1
1175,3,64.05,6,Monthly,1
1176,32,61.05,2,Annual,0
1177,10,86.53,2,Monthly,0
1178,10,104.81,1,Annual,0
1179,19,39.81,0,Monthly,0
1180,46,81.89,2,Annual,1
1181,34,61.52,1,Monthly,1
1182,33,100.11,2,Monthly,1
1183,23,75.26,3,Monthly,1
1184,55,82.61,2,Monthly,0
1185,28,79.97,1,Monthly,0
1186,32,102.48,3,Annual,0
1187,50,120.97,2,Monthly,0
1188,7,57.31,1,Annual,0
1189,29,60.95,5,Annual,0
1190,8,86.43,3,Annual,0
1191,1,63.67,2,Annual,0
1192,57,98.67,1,Monthly,1
1193,55,101.88,3,Monthly,0
1194,3,69.07,1,Monthly,0
1195,24,64.73,2,Monthly,1
1196,23,74.5,1,Annual,1
1197,59,82.08,2,Annual,0
1198,8,86.3,1,Monthly,0
1199,54,34.94,2,Monthly,0
1200,57,60.65,3,Monthly,0
1201,47,71.92,2,Monthly,1
1202,37,64.06,1,Monthly,0
1203,3,22.71,4,Monthly,1
1204,51,42.23,3,Monthly,0
1205,33,53.89,0,Annual,0
1206,28,77.69,1,Monthly,1
1207,47,71.28,0,Monthly,0
1208,8,67.37,1,Annual,1
1209,34,95.93,2,Annual,0
1210,35,95.92,4,Annual,0
1211,32,83.0,1,Annual,0
1212,24,82.4,2,Monthly,1
1213,14,62.87,4,Monthly,0
1214,32,65.26,2,Monthly,0
1215,56,45.85,2,Annual,0
1216,46,74.98,2,Monthly,0
1217,43,95.71,5,Monthly,0
1218,16,107.09,2,Annual,0
1219,4,75.1,0,Monthly,1
1220,52,89.83,3,Monthly,1
1221,37,22.88,4,Monthly,1
1222,54,71.34,3,Monthly,0
1223,21,70.87,2,Monthly,1
1224,14,109.82,2,Monthly,0
1225,31,87.86,5,Annual,0
1226,55,89.89,2,Monthly,0
1227,48,88.85,3,Monthly,0
1228,18,80.91,4,Monthly,0
1229,7,110.65,2,Monthly,0
1230,10,33.89,1,Monthly,0
1231,7,82.92,3,Monthly,0
1232,33,102.6,2,Annual,0
1233,23,42.17,1,Monthly,0
1234,21,96.76,2,Annual,0
1235,19,64.78,1,Annual,0
1236,48,82.2,3,Annual,0
1237,19,64.39,2,Annual,0
1238,36,99.18,1,Annual,1
1239,29,74.23,3,Annual,1
1240,18,96.92,1,Monthly,0
1241,2,88.71,1,Annual,0
1242,1,64.12,2,Annual,0
1243,47,90.04,3,Monthly,0
1244,5,66.73,2,Monthly,0
1245,20,81.28,4,Monthly,0
1246,11,73.87,2,Monthly,1
1247,42,98.0,1,Monthly,0
1248,2,90.81,5,Monthly,1
1249,3,79.39,2,Monthly,1
1250,23,66.29,3,Annual,0
1251,55,54.62,4,Monthly,0
1252,12,82.71,0,Annual,0
1253,20,67.35,1,Annual,0
1254,5,42.44,1,Monthly,0
1255,37,53.4,1,Monthly,0
1256,38,112.52,0,Annual,0
1257,30,66.8,1,Monthly,0
1258,9,101.64,1,Monthly,1
1259,34,72.87,2,Annual,0
1260,53,104.79,0,Monthly,0
1261,44,103.34,3,Monthly,0
1262,35,63.49,3,Monthly,0
1263,52,40.24,2,Annual,0
1264,58,41.93,3,Monthly,0
1265,22,63.83,1,Monthly,0
1266,44,117.79,0,Monthly,1
1267,24,71.79,1,Annual,0
1268,17,82.9,2,Annual,0
1269,10,106.07,0,Annual,0
1270,30,82.21,1,Annual,0
1271,56,81.52,1,Monthly,0
1272,59,92.45,4,Monthly,0
1273,46,85.78,1,Annual,1
1274,23,78.01,2,Monthly,0
1275,32,65.57,4,Annual,0
1276,17,81.57,4,Monthly,0
1277,50,101.89,0,Monthly,0
1278,51,115.64,2,Monthly,0
1279,17,85.85,0,Annual,0
1280,14,95.1,2,Monthly,0
1281,9,85.39,1,Annual,0
1282,40,78.25,3,Monthly,1
1283,2,90.29,0,Annual,0
1284,45,103.79,2,Annual,1
1285,25,62.27,3,Monthly,0
1286,39,50.97,3,Monthly,0
1287,9,69.34,3,Monthly,0
1288,54,84.23,2,Monthly,0
1289,22,97.4,1,Annual,0
1290,43,60.21,2,Annual,1
1291,46,30.23,0,Monthly,1
1292,4,69.81,2,Monthly,0
1293,26,76.12,2,Monthly,0
1294,58,56.75,2,Annual,0
1295,29,64.88,1,Monthly,0
1296,45,97.35,3,Monthly,0
1297,34,81.56,3,Monthly,0
1298,23,86.91,4,Monthly,0
1299,37,72.89,1,Monthly,1
1300,11,64.92,2,Monthly,0
1301,6,72.74,1,Monthly,1
1302,18,89.98,1,Monthly,1
1303,21,50.17,3,Monthly,0
1304,42,113.0,2,Monthly,1
1305,36,91.5,4,Monthly,0
1306,41,69.28,4,Monthly,0
1307,38,96.27,1,Monthly,0
1308,34,104.45,4,Annual,0
1309,17,73.39,5,Annual,0
1310,37,75.67,1,Monthly,0
1311,25,109.87,3,Annual,0
1312,38,122.38,3,Monthly,0
1313,58,80.59,2,Monthly,0
1314,12,56.84,1,Annual,0
1315,23,70.59,2,Monthly,1
1316,53,100.66,2,Monthly,0
1317,42,59.4,3,Annual,0
1318,22,75.83,0,Annual,1
1319,21,85.85,3,Annual,0
1320,27,61.55,1,Monthly,1
1321,57,101.93,2,Annual,0
1322,31,93.88,0,Annual,0
1323,6,120.19,0,Annual,0
1324,27,95.63,3,Monthly,0
1325,40,60.78,2,Monthly,0
1326,34,90.61,1,Monthly,0
1327,12,99.76,2,Monthly,0
1328,45,100.79,0,Annual,0
1329,57,64.46,2,Monthly,0
1330,53,62.07,3,Annual,1
1331,7,57.21,2,Annual,0
1332,10,112.09,2,Annual,1
1333,45,92.46,3,Monthly,0
1334,17,63.58,2,Monthly,0
1335,26,82.54,3,Annual,0
1336,21,77.53,1,Annual,0
1337,28,60.55,0,Monthly,0
1338,58,80.72,2,Annual,0
1339,46,83.81,2,Monthly,0
1340,2,118.63,1,Monthly,0
1341,54,66.89,4,Monthly,0
1342,43,45.81,0,Monthly,0
1343,1,59.02,1,Monthly,0
1344,51,62.15,4,Monthly,1
1345,53,71.46,2,Monthly,0
1346,36,59.07,2,Monthly,0
1347,51,96.44,2,Monthly,0
1348,26,57.68,0,Annual,1
1349,29,80.4,1,Annual,1
1350,21,120.0,1,Annual,0
1351,11,91.07,3,Monthly,0
1352,40,89.02,2,Monthly,1
1353,11,117.15,1,Annual,0
1354,36,104.91,4,Annual,0
1355,49,91.3,3,Annual,0
1356,59,73.79,1,Annual,0
1357,39,79.55,4,Monthly,0
1358,40,78.57,4,Annual,0
1359,35,71.97,1,Monthly,0
1360,54,84.24,2,Annual,0
1361,34,87.01,2,Monthly,0
1362,55,55.11,3,Monthly,1
1363,47,112.64,1,Monthly,0
1364,24,88.2,2,Monthly,0
1365,54,74.74,2,Annual,0
1366,22,84.42,3,Annual,1
1367,5,98.61,1,Monthly,0
1368,56,50.67,0,Monthly,0
1369,33,77.9,1,Monthly,0
1370,58,56.28,1,Monthly,1
1371,36,133.14,1,Annual,1
1372,47,82.76,2,Monthly,1
1373,20,56.45,1,Monthly,0
1374,19,151.99,1,Annual,0
1375,35,69.28,7,Monthly,0
1376,52,75.82,0,Monthly,0
1377,43,77.26,1,Annual,0
1378,17,63.04,5,Annual,0
1379,59,84.95,4,Annual,0
1380,45,35.79,3,Monthly,0
1381,43,101.72,1,Annual,0
1382,34,57.44,1,Monthly,0
1383,9,71.69,3,Monthly,0
1384,26,95.03,4,Annual,0
1385,2,75.91,0,Monthly,0
1386,53,76.73,1,Annual,1
1387,9,59.76,2,Monthly,0
1388,9,121.91,2,Monthly,0
1389,40,90.63,2,Monthly,0
1390,17,58.34,1,Annual,1
1391,1,83.56,1,Monthly,0
1392,25,56.93,1,Annual,0
1393,43,114.45,3,Annual,0
1394,40,83.99,6,Annual,1
1395,42,60.49,4,Annual,0
1396,25,93.95,3,Monthly,0
1397,39,74.44,1,Monthly,0
1398,35,54.24,6,Monthly,1
1399,3,87.62,2,Annual,1
1400,50,87.06,2,Annual,0
1401,37,102.75,0,Annual,0
1402,44,81.29,4,Monthly,0
1403,44,82.14,3,Annual,0
1404,51,83.2,1,Monthly,0
1405,30,111.91,5,Monthly,0
1406,38,73.8,2,Annual,0
1407,34,89.39,1,Monthly,0
1408,12,92.33,1,Monthly,0
1409,19,87.0,0,Monthly,0
1410,37,73.04,3,Monthly,0
1411,44,82.41,3,Monthly,0
1412,59,78.13,2,Monthly,0
1413,59,119.18,3,Monthly,0
1414,49,70.84,1,Annual,0
1415,17,61.75,1,Monthly,0
1416,10,79.88,0,Annual,0
1417,57,78.47,2,Monthly,0
1418,55,83.94,3,Monthly,0
1419,49,70.85,2,Monthly,1
1420,47,82.21,2,Monthly,0
1421,12,82.59,0,Monthly,0
1422,16,98.12,1,Annual,0
1423,24,81.86,1,Monthly,0
1424,19,82.05,1,Monthly,0
1425,8,90.33,0,Monthly,0
1426,31,97.35,1,Monthly,0
1427,21,60.33,2,Monthly,0
1428,17,54.95,2,Monthly,1
1429,23,113.91,3,Monthly,0
1430,37,94.08,2,Annual,0
1431,54,75.61,7,Annual,1
1432,16,80.39,1,Monthly,0
1433,6,72.15,2,Monthly,0
1434,8,84.23,1,Monthly,0
1435,25,60.56,2,Annual,1
1436,18,96.8,3,Annual,0
1437,25,83.51,2,Annual,0
1438,12,84.23,3,Monthly,0
1439,15,62.12,2,Annual,0
1440,59,90.49,3,Monthly,1
1441,26,62.58,3,Monthly,0
1442,41,66.16,4,Annual,0
1443,45,81.75,2,Monthly,1
1444,26,130.15,3,Annual,0
1445,47,83.43,1,Annual,1
1446,32,28.62,1,Monthly,0
1447,10,67.15,3,Annual,0
1448,16,93.67,2,Monthly,0
1449,7,57.43,2,Annual,0
1450,17,96.62,2,Annual,0
1451,23,83.18,1,Monthly,0
1452,26,99.83,2,Annual,0
1453,21,68.82,0,Annual,0
1454,22,67.26,2,Monthly,1
1455,58,91.3,1,Monthly,0
1456,7,79.85,3,Monthly,1
1457,14,78.64,4,Monthly,0
1458,15,111.38,3,Monthly,1
1459,53,92.08,5,Annual,1
1460,7,40.2,0,Monthly,1
1461,9,95.98,1,Monthly,0
1462,51,93.98,4,Monthly,1
1463,48,103.7,1,Monthly,1
1464,8,61.21,4,Monthly,1
1465,50,86.5,1,Annual,0
1466,59,82.23,4,Monthly,1
1467,23,60.85,2,Monthly,0
1468,29,98.94,2,Monthly,0
1469,18,75.17,0,Monthly,0
1470,31,103.05,2,Monthly,0
1471,30,65.14,3,Monthly,0
1472,52,50.79,3,Monthly,0
1473,39,75.15,2,Annual,1
1474,35,84.64,2,Annual,0
1475,18,69.32,2,Monthly,0
1476,59,18.71,1,Monthly,0
1477,42,87.67,3,Monthly,0
1478,39,87.58,0,Monthly,0
1479,17,93.74,4,Annual,1
1480,14,72.39,2,Monthly,0
1481,31,71.3,0,Annual,0
1482,24,108.81,1,Monthly,1
1483,35,48.49,2,Monthly,0
1484,44,75.06,3,Monthly,0
1485,45,82.85,2,Monthly,0
1486,34,92.12,2,Annual,1
1487,3,83.4,2,Monthly,0
1488,37,61.56,2,Annual,0
1489,43,103.35,2,Monthly,0
1490,40,80.04,2,Monthly,0
1491,26,46.64,1,Annual,1
1492,55,84.18,1,Annual,0
1493,23,89.51,1,Monthly,0
1494,44,119.21,0,Monthly,1
1495,39,88.18,2,Monthly,0
1496,15,50.36,1,Annual,0
1497,56,51.06,2,Monthly,0
1498,49,105.17,1,Annual,0
1499,4,63.94,2,Monthly,1
1500,29,49.01,2,Monthly,1
1501,22,100.01,1,Annual,0
1502,25,70.49,1,Annual,0
1503,13,98.94,0,Annual,1
1504,18,61.71,4,Monthly,0
1505,33,109.48,4,Annual,0
1506,16,97.44,2,Annual,1
1507,45,65.55,2,Annual,0
1508,42,46.79,2,Annual,0
1509,44,126.1,3,Monthly,0
1510,2,75.8,1,Monthly,0
1511,55,64.75,3,Monthly,0
1512,35,107.73,3,Monthly,1
1513,42,98.92,0,Annual,0
1514,34,103.66,4,Monthly,0
1515,30,78.03,1,Monthly,0
1516,59,117.62,3,Monthly,0
1517,55,53.79,2,Monthly,0
1518,13,68.96,3,Annual,0
1519,13,87.8,1,Annual,0
1520,18,103.36,0,Annual,0
1521,32,93.22,2,Monthly,0
1522,32,78.34,0,Monthly,1
1523,35,70.5,0,Annual,0
1524,59,103.47,2,Monthly,0
1525,39,95.29,2,Annual,0
1526,46,62.51,3,Monthly,0
1527,52,61.91,2,Annual,1
1528,29,69.09,2,Annual,0
1529,49,66.52,3,Annual,0
1530,29,100.6,1,Annual,0
1531,53,88.71,2,Monthly,0
1532,44,91.16,2,Monthly,0
1533,57,83.83,3,Monthly,0
1534,16,84.78,2,Annual,0
1535,56,48.36,3,Monthly,0
1536,44,95.88,3,Annual,0
1537,47,68.73,2,Monthly,0
1538,57,79.34,0,Monthly,0
1539,10,70.54,3,Monthly,1
1540,30,82.92,3,Annual,0
1541,25,91.46,3,Monthly,0
1542,39,59.82,2,Annual,0
1543,20,85.05,2,Monthly,0
1544,5,71.02,2,Monthly,0
1545,1,106.43,3,Monthly,1
1546,30,57.71,2,Annual,0
1547,49,59.95,1,Annual,0
1548,3,72.81,3,Annual,0
1549,45,61.49,2,Monthly,0
1550,14,75.51,2,Annual,0
1551,56,69.44,2,Annual,0
1552,30,81.77,3,Annual,0
1553,50,100.16,0,Monthly,0
1554,4,81.43,0,Monthly,0
1555,18,83.25,1,Annual,1
1556,37,58.85,1,Annual,1
1557,25,77.32,1,Monthly,1
1558,48,71.56,7,Annual,0
1559,1,93.63,1,Monthly,0
1560,53,64.71,1,Annual,0
1561,46,62.79,2,Monthly,1
1562,15,86.35,2,Monthly,0
1563,9,119.6,0,Annual,0
1564,15,76.48,5,Monthly,1
1565,49,83.36,1,Monthly,0
1566,57,98.96,1,Monthly,0
1567,24,90.2,5,Monthly,0
1568,4,90.33,2,Monthly,0
1569,12,78.1,2,Annual,0
1570,59,78.49,1,Monthly,1
1571,58,64.9,2,Monthly,1
1572,37,89.73,1,Annual,0
1573,37,89.27,4,Monthly,0
1574,43,94.34,2,Annual,0
1575,6,70.24,0,Monthly,0
1576,39,96.6,2,Annual,0
1577,56,102.67,2,Monthly,1
1578,46,55.72,2,Monthly,0
1579,24,74.06,2,Annual,1
1580,11,103.5,0,Monthly,0
1581,13,67.01,2,Monthly,0
1582,34,90.58,2,Annual,1
1583,25,80.17,1,Monthly,0
1584,7,86.62,0,Monthly,0
1585,52,80.78,1,Monthly,0
1586,4,94.92,0,Annual,1
1587,59,59.57,3,Monthly,0
1588,8,61.73,3,Monthly,0
1589,20,109.29,3,Monthly,0
1590,29,122.01,1,Monthly,0
1591,54,79.89,0,Monthly,0
1592,53,114.31,3,Monthly,1
1593,51,64.56,2,Annual,1
1594,45,69.37,0,Monthly,0
1595,46,109.15,4,Monthly,1
1596,10,96.08,3,Annual,0
1597,43,112.13,1,Monthly,0
1598,34,89.37,1,Monthly,0
1599,57,59.75,2,Monthly,0
1600,26,84.47,1,Annual,0
1601,41,104.04,1,Annual,0
1602,49,77.35,2,Monthly,0
1603,58,74.27,2,Annual,0
1604,3,89.68,4,Annual,1
1605,56,68.81,0,Monthly,0
1606,6,85.91,3,Monthly,0
1607,5,81.27,2,Monthly,0
1608,5,70.19,1,Monthly,1
1609,54,99.61,1,Annual,0
1610,47,92.92,5,Annual,0
1611,23,72.93,2,Monthly,0
1612,49,79.7,4,Monthly,1
1613,9,74.57,2,Annual,0
1614,35,67.23,4,Monthly,0
1615,20,46.03,2,Monthly,0
1616,58,70.32,0,Monthly,0
1617,49,67.52,1,Annual,0
1618,59,82.3,0,Monthly,0
1619,42,88.81,1,Monthly,0
1620,35,63.96,1,Monthly,0
1621,50,87.47,2,Annual,0
1622,18,60.88,1,Monthly,0
1623,17,77.49,1,Monthly,0
1624,24,67.95,1,Annual,0
1625,3,94.92,2,Monthly,0
1626,32,82.34,3,Annual,1
1627,35,77.8,1,Monthly,0
1628,38,67.5,0,Monthly,0
1629,13,73.42,3,Monthly,0
1630,56,116.58,3,Monthly,0
1631,47,69.98,5,Monthly,1
1632,25,89.59,2,Annual,1
1633,9,77.75,2,Annual,0
1634,4,89.02,4,Monthly,1
1635,14,96.74,1,Monthly,0
1636,37,72.92,2,Annual,0
1637,34,94.2,2,Annual,1
1638,11,135.13,1,Annual,0
1639,41,91.35,0,Monthly,0
1640,56,112.27,3,Monthly,0
